,Unnamed: 0,id,video id,author,author id,text,label,annotator notes
2615,2615,UgwsdFPCyytEY3IWmwR4AaABAg,GdA7hRRUyKA,@goodrobot1,UCGbpSZ-Ij4-eHOQqylygyTw,Hamas brought this upon themselves.,Neutral,anti hamas
2616,2616,UgylW5wGXgwqFbB60494AaABAg.9w0q6PDjfhG9wnVjGjcGck,GdA7hRRUyKA,@useyourbrain2966,,That like 95 of Muslims all around the world unfortunately,irrelevant,
2617,2617,UgzSg4IerqUAwvVhMyt4AaABAg.9vvnoFiBPdK9wzVYtyNN6X,GdA7hRRUyKA,@MLM68,,Yes or are they bad actors?  I hate that one.,irrelevant,
2618,2618,Ugw5_b3EyZ3R9Ml9Atl4AaABAg,GdA7hRRUyKA,@patriktjernlund9856,UC-0pXk55kJHPD6P3bz3nUPQ,Religious mother fu.....,irrelevant,
2619,2619,UgxDbdgjiQO0nqJxVtF4AaABAg,GdA7hRRUyKA,@nikhayes3396,UCpJL6vDjwxTnAAh9LJmkUBg,"They are such a worthless adversary.  Hate to underestimate anyone but they are so terrible, it pathetic. I wonder if they actually thought this through at all? and if they hoped Israel would end them. Or did they really think it would hurt the west? Our economy relies on war to function, if they wanted to destroy us they would become pacifists.",irrelevant,
2620,2620,Ugz_Y3QX_XvVOw3Puvh4AaABAg,GdA7hRRUyKA,@jack7195,UCi4rN0ySrNcgwm5RK1_9vAg,How hamas have gone from terrorists to militants is astonishing.,Neutral,anti hamas
2621,2621,Ugx56vny7_eOS2vVUyp4AaABAg.9vwVys2nnwQ9xARQuJju2h,GdA7hRRUyKA,@yomamma2424,,And Palestine. They are one in the same they don even condemn Hamas,Pro-Israel,anti hamas and palestine
2622,2622,Ugz1NnnNyKqu3um9zvx4AaABAg,GdA7hRRUyKA,@arifarianto6994,UCvI1XUsmJ10bE8gKyjefucQ,IDF IDIOT DIAPERS FORCE,Pro-Palestine,
2623,2623,Ugws3DD54Q4LBZ9dKBl4AaABAg.9vwU5LUtBGM9xt4GHl-ZdG,GdA7hRRUyKA,@coyotestarrkprimera,,The Hamas terrorists had body cams on them in order to provide footage for pro-Hamas propaganda and for recruitment.,Neutral,anti hamas and palestine
2624,2624,Ugx2xHz8CsB1lOJw9BV4AaABAg.9w1JPnV-MXr9z-MzqQwTEB,GdA7hRRUyKA,@inexplicable01,,16 years ago,irrelevant,
2625,2625,UgzSg4IerqUAwvVhMyt4AaABAg.9vvnoFiBPdK9yU8eaUgMzQ,GdA7hRRUyKA,@devibukkittinggicowboy9215,,"naveenraina1don't u weeps on yours or u don't, how can ?",irrelevant,
2626,2626,UgyGfm7gJrQMi6pJlzd4AaABAg,GdA7hRRUyKA,@jauharsayed2778,UCaXeKRRmpWow_jafS-ODDEQ,Where is our world who talks about humanity and aiding people in need this world is full of bullshit!,Neutral,
2627,2627,UgzliT7rgs8zjJlRWJN4AaABAg.9vvmVV1NzSA9yvrEc1462D,GdA7hRRUyKA,@carlosgd8903,,"jmy106Israel has BLOCKADED gaza since 2006. Bombed its airport, imposed apartheid measures, prohibited rain water harvesting OR most forms of water filtration and launched attacks into Gaza in 2014, 2022...David Cameron described it as an open air prison",Pro-Palestine,
2628,2628,UgyDZ1bTnbPM9blK07J4AaABAg.9w4mbQmW0fK9yyHwr-CGP4,GdA7hRRUyKA,@cyberanon2463,,Of course we will. Your brain only starts working on oct 7th(it really isn't). Whatbwas happening before?,irrelevant,
2629,2629,UgxKW0KoeD0nEvj1xhd4AaABAg.9w6Gj2Iq_6d9ytL6--NzPq,GdA7hRRUyKA,@Bukcha,,"True, but not Hamas, but not the IDF either. That's your mother.",irrelevant,
2630,2630,UgwEiEEFDO5CIFIvrnZ4AaABAg.9w1Cu19vwLd9ytLWOsslLC,GdA7hRRUyKA,@Bukcha,,And is that a bad thing?,irrelevant,
2631,2631,UgzP6YgHyKPINBOAjsJ4AaABAg,GdA7hRRUyKA,@miltex24,UCpbZtDgjP0bEyZuPrgwj2Sw,The world is waking up to the terrorist state of isreahell,Pro-Palestine,
2632,2632,Ugz7s6NWSQjgzbnB8EV4AaABAg,WF_cElZo-9Y,@naturefix290,UCZdEknXttNIdDmVoPde86Fw,"I sure most of these people are good normal people, you know who else is? Ukrainians and they didn even start that war",Neutral,
2633,2633,Ugyjh_isVzEjopZ5mCt4AaABAg,WF_cElZo-9Y,@eyesonyou99,UCi6cqxkOlQo9D1o-b33e3HA,Simple math here. Stop sending rockets to Israel. Return the hostages with no conditions. Stop killing Jews and then we can negotiate.,Pro-Israel,
2634,2634,UgwekgOZMTMFL7MEAnZ4AaABAg,WF_cElZo-9Y,@ziwarrada6344,UCNes_l1EJO5yW6FwsBxkVyw,Feel bad about so many innocent people got killed from both sides cz of stupid idea of hamas,Neutral,
2635,2635,UgyjFcdDLJU4XEJ6G6B4AaABAg,WF_cElZo-9Y,@dz.7246,UCVJv0-p9vqHVxyJwl7Ij4Og,F with the Bull and you get the horns!,irrelevant,
2636,2636,UgwqkQRuuxsEeSkc0Hp4AaABAg,WF_cElZo-9Y,@user-sj3tu2mp2r,UCgar3T9yXcg_Cijy4Hyztfw,"If its difficult to swallow, don't ask that kind of food 
Simple, 
Israel protecting themselves not terrorists 
Hamaz using their people 
Palastiians knows that very well",Pro-Israel,
2637,2637,UgyQl2qCeBeMvXAnCnh4AaABAg.9vtXOhbrExL9w-LUShifd9,WF_cElZo-9Y,@ernestlopez2930,,NikoBellaKhouf2 the video they released on their social media says otherwise,irrelevant,
2638,2638,UgwCoAjwyj7_Oayd-Oh4AaABAg,WF_cElZo-9Y,@johnwootton9031,UCbV_l7sAeD6m7ch5LD-fUeA,Remember Israel didn start this war !!!!,Pro-Israel,
2639,2639,UgyYeF5F4WnrpAPSXdp4AaABAg,WF_cElZo-9Y,@germanshepherd6638,UCv2QLUf1Rr0fXvURrp33FxQ,Imagine a world without humanity,Neutral,
2640,2640,UgyxEajzaeT4VPy1IPN4AaABAg.9vuSbKI2iFg9vxsM3xVpoV,WF_cElZo-9Y,@NikoBellaKhouf2,,You have it backwards,irrelevant,
2641,2641,UgzJJcpLoNgq-5DcVRp4AaABAg,WF_cElZo-9Y,@victorc4518,UCh3d_dVCOT0_uMSte6HeaCw,"The UN has called the actions of Israel thnic cleansing. Yll can possibly be supporting the actions of that country government. 

Especially if youe of Jewish faith as doing so would be morbidly ironic.",Pro-Palestine,
2642,2642,UgyiSx-niLnYX2kTNt14AaABAg,WF_cElZo-9Y,@thesceptic1018,UCeCwPUnb0a9au_eidCHTemg,the loss of residential apartments is terrible,Neutral,
2643,2643,UgyIj_HdqIW-2hhud1N4AaABAg,WF_cElZo-9Y,@jacquelinejackson4067,UC74HCjZrXv6sMUrJQotIzkw,"My God!  This is man's inhumanity to man.  This is absolute insanity and cruelty.  1,300 Israels lives are not worth this insanity.  This is total annihilation of a people.  
Same thing that the Nazis's did to them in Germany by putting them in the gas chambers.
Complete and utter cruelty!",Pro-Palestine,
2644,2644,UgyQl2qCeBeMvXAnCnh4AaABAg.9vtXOhbrExL9wcnqvzRxOf,WF_cElZo-9Y,@Kami-cw7en,,"Lies, Netanyahu retracted his statement. Go learn the truth.",irrelevant,
2645,2645,UgwQNJ0zW1_w69MA9z94AaABAg,WF_cElZo-9Y,@johnduggan1437,UCWEpF1WvYXliXMC7Sr1ns9A,"Sad for the innocent  who's innocent  I'm struggling with people who want better but do nothing to get it ? If Gaza people wanted hamas out armed or not 20,000 vs 2 mil plus it's no contest ? Action speaks  sad to say what I see is a reality show  people of Gaza r the test ? The people can stop this now but do they want peace the bucks r in war ?  ",Neutral,anti hamas
2646,2646,UgyQl2qCeBeMvXAnCnh4AaABAg.9vtXOhbrExL9wrcaELKdId,WF_cElZo-9Y,@nancy1045,,That was refuted.  Stop spreading lies.,irrelevant,
2647,2647,Ugy3jJXj7DzoRLFmm114AaABAg.9w0lHQrulnf9wibobQiBAb,WF_cElZo-9Y,@user-ht1os7ss9l,,"Please, remember your words when they come for you.",irrelevant,
2648,2648,UgxFJp8qYxkoC7VRMSt4AaABAg,WF_cElZo-9Y,@jimafton5659,UC6yBwA6-YMSOUfgcZ558ZVQ,"It  was  a desert   once   going  to  be  uninhabitable 
for  another  200   or  more   years",irrelevant,
2649,2649,UgwAuEMTQ9fHmPZE-9p4AaABAg,WF_cElZo-9Y,@markjohnston5831,UC-eFjQKnyxCzj048j7LvTAA,1300 were killed the first daybut the media seems to forget the crimes god remembers and hes not happy,Neutral,
2650,2650,UgzPM5BYKzYjL3VJrl14AaABAg,WF_cElZo-9Y,@CarlPapa913,UCDEwrrmBs5R3dbu_FAQDdsA,Maybe they should not associate themselves with Hamas!,Neutral,anti hamas
2651,2651,UgwlVrS-I6_7i-6MotR4AaABAg,WF_cElZo-9Y,@nawabshaikh3565,UCkQQI_bf2Vbi_UxRbA_OgoQ,They are killing since ach day if they loose paining are others animal ?  What you do with children  and all you don't shame,Neutral,
2652,2652,Ugy4_VfR6NyO39LGhmh4AaABAg,WF_cElZo-9Y,@razinfa,UCquON_lI3K8OGnvIkoQVEOg,How is this act explained by defense?,irrelevant,
2653,2653,UgzN511QScus-b9KTiR4AaABAg,WF_cElZo-9Y,@richm3528,UCs4vzuK0OqT3K7AFCwcqzQQ,Old news,irrelevant,
2654,2654,Ugw3pBo4zbOLoVI1OCl4AaABAg,WF_cElZo-9Y,@nameehasan951,UCOcI-TgL8uXGQ3mt005zdng,"IDF criminal military, inhumanity",Pro-Palestine,
2655,2655,UgzS3_dkhl0cRBDS-cV4AaABAg.9vuA31zorDI9ykPCNGOYeE,WF_cElZo-9Y,@ariendakusumantika9481,,Israel started the war since 70 years ago,Pro-Palestine,
2656,2656,UgwYtm10Ji7lKwV4cGV4AaABAg.9w8WoYZRDZ39w9kDqwCF-6,TDXGEdqpro4,@bethmorrison5221,,That's not even Isreals flag..it's somolia's..,irrelevant,mis information
2657,2657,UgzG8q3tS97f1USFU0Z4AaABAg,TDXGEdqpro4,@adeshmaharaj8900,UCxnRkCSxjYtLm9iLGImRiXw,Hamas is working for Israel,Pro-Palestine,hamas works for israel
2658,2658,Ugysszyxjoe1d5jK4Gh4AaABAg,TDXGEdqpro4,@waynepetersen272,UCUECSOFj7yrKa2a3N8FzzVQ,political discourse is a discourse of power and division. Sadly there are those who worship both.,irrelevant,
2659,2659,UgxUpuiXXXhJALfos3h4AaABAg,TDXGEdqpro4,@153_anva,UCfRS5gZoarkyD6iGcIcZx-g,Hamas is harming it's own people. End terrorism,Neutral,end terrorism
2660,2660,UgzqBJ61iXoxJ-S3Bml4AaABAg,TDXGEdqpro4,@hectortorres8580,UCN7-OBXliaR-1CKjDa38CiQ,Any children have to live that on any country,irrelevant,
2661,2661,UgzJkDAhM2qRpjSBu794AaABAg,TDXGEdqpro4,@benbhogal4551,UCDhIASMUiuauc-lFPCyG98Q,Not celebrating now are they,irrelevant,
2662,2662,Ugy0Ymu0yatafaBBJ_94AaABAg,TDXGEdqpro4,@user-we1lw5yt2z,UCbs4GRCtFBhjgZ-EOdFl9AA,"Where will these innocent people go? The culprits have always been the Europeans. Had they not persecuted the Jews, they wouldn have felt the need to create their own Jewish state in a land that belonged to a different nation.",Neutral,
2663,2663,Ugxwg45F7hK3oQaFGf54AaABAg,TDXGEdqpro4,@afnanabbas4224,UCfXvZepvuFd00rA3fHpH7xQ,"Every country that claims to be a country that supports humanity and human rights and that it is a just country is far from that. If it supports Israel, then whoever is satisfied with what Israel does is not just and does not even have humanity. 

How do people accept what Israel is doing in Gaza in terms of continuous bombing and cutting off the most important means of life? It throws them out and deprives them of medicine, water, food and electricity. Whoever has the slightest humanity does not accept what Israel is doing to the Palestinians. 

What is even worse is that they use banned bombs in war.
This is not considered a war between two roads, but rather an annihilation of the Palestinians. 

With everything she does, they consider her to be defending herself from terrorism. When the Palestinians try to take their land that Israel stole, they accuse her of being a terrorist.
The story of Palestine 

It begins in the French campaign against Egypt and the Levant. Napoleon hoped to find an ally in the middle of the Arab countries to help him rule the region. In the end, he called on the Jews to gather the Jews of the world in a national homeland in Palestine, so that they would be close to Egypt and the Levant and help him rule this country. The country, but before this is implemented Napoleon is defeated. 

Whose idea continues to exist and is being adopted by rich men, thinkers, writers, and journalists, and the most important of these men are Theodor Hurdzel and the billionaire Ro Chiel. 

Henzel then began writing a book about the establishment of the Jewish state and revived the idea in the hearts of the Jews. 

In his book he proposed four places of residence for the Jewish state and these countries were Argentina, Palestine, Aguanda and Mozambique. 

After a period of time, the first Zionist conference took place at the end of the nineteenth century, in which Palestine was agreed upon as a national homeland for the Jews. 

Then comes Rochild's turn, which begins to finance the displacement of some Jews to Palestine, buys some lands for them, and establishes the first Jewish settlement in Palestine. Now you will imagine that the Palestinians were the ones who sold their land to the Jews, but at this time the Jewish population in Palestine was only 3 percent who were residents of the Palestinian state and lived in peace in a stable Palestinian homeland under the rule of the Ottoman Empire. Regarding the issue of selling lands to the Jews, the Palestinians were asking the Ottoman Empire to prevent the immigration of Jews and sell lands to them, but due to the weakness of the state and its near collapse, they did not respond to the Palestinians request.
After that, the Ottoman Empire disintegrates, and Palestine falls into the hands of England, which had the same idea as Napoleon, to have an ally in the Palestinian territories, who would be a follower of England, present among the Arab lands to help them rule them and create problems for them to distract them from Britain, and the British were able to take resources from them and do whatever they wanted. With the help of an ally.
In 1917, Belford, the British Foreign Minister, gave a pledge to the Jews to give them Palestine to establish their Jewish state.
Thus, England helps the Jews immigrate and owns Palestinian lands by force
After that, the Palestinians begin to create resistance and hold many meetings and conferences in attempts to preserve their country
But the British state considers them not to want peace, and in return, it gives weapons to the Jews and begins the massacres of the Palestinians.
However, due to the revolt of the Palestinians, their cessation of work, and the establishment of the state, Britain proposes that they establish a Palestinian state and a Jewish state, but the Palestinians refuse.
At this time, Israel owned only 5 and a half percent of the Palestinian lands through theft and usurpation, but the population of Palestine was 30 percent of them Jews.
The resistance continues and the Zionists continue their armed aggression against Palestine
Britain then leaves Palestine in this state of conflict
This matter was left to the United Nations, which had an interest in having an ally in the middle of the Arab countries and giving the Jews 56 of the Palestinian land.
Of course, the Palestinians refuse and ask for help from the Arab countries, but unfortunately the Arab army is defeated in 1948.
The Zionists occupy 78 of the land through usurpation and theft
They were expanding and expelling the Palestinians from their land and expelling them from their homes where the Jews lived.
Now the picture has become clear about the oppressor and the oppressed, and it has become clear why the Palestinians do not want peace. Naturally, you do not want to share what was stolen from you with the thief, and now they have tried to take their country. They call them terrorism, cut off all means of life, and slander them brutally, and I cannot believe it. There are those who are satisfied with what Israel is doing and even support it in this process of genocide. What is strange is that this country considers itself defending human rights and calling for justice.",Pro-Palestine,historical evidence
2664,2664,Ugzj0zi-y_61uDqcFtx4AaABAg,TDXGEdqpro4,@user-zq1qq1eg7x,UC-bxyr7jVu1CY4M5AveMO6g,"May Allah s.w.t. protect the Palestinians from this evil (Israel) and the west VN, UK, NL, DE, FR and a few more Zionist countries! They were criminals in the past and in the present! Ya Allah soften their pain and sorrow, Ya Allah give them the strength for patience and determination, Ya Allah protect the Palestinian people from young to old, weak or strong. Ya Allah grant the highest paradise to those who have been killed by Israeli terrorist attacks on humanity, Ya Allah open the eyes and hearts of people blinded by hatred, propaganda and sheer stupidity. Ya Allah, unite  reunite the Islamic Ummah. Inna lillahi wa inna ilayhi raji'un",Pro-Palestine,hate
2665,2665,UgxhdMeBBeJPAdAJb8F4AaABAg,TDXGEdqpro4,@isedie,UC0D7Jd41zd6yJCeJ5_RueGw,"I pray the palistinian people protest Hamas for creating this. Maybe Israel would see that as a step in the right direction and stop the bombing.  
 hey channel 4...did you also show the dead Israeli children?",Pro-Israel,anti hamas
2666,2666,UgzPD4d7q2KO9QTfy4R4AaABAg,TDXGEdqpro4,@krismayo2013,UCIYc8peAbHpRc7HawkKzaqQ,Nope not gonna be manipulated by a photo that I can not verify.,irrelevant,lack of trust on sources
2667,2667,UgwYDsRHNU4gmChbl6V4AaABAg,TDXGEdqpro4,@booboo-nl3wi,UC5VD2AegZ1Wmc0BS_k1aDaQ,Future extremists this will never end without the brainwashing they receive as kids,irrelevant,
2668,2668,Ugx-fuTt62MbJ1XhWJ54AaABAg,TDXGEdqpro4,@saimarizwan8113,UC1243TEiSESxwAT8vbdZoyw,From pakistan free palastine,Pro-Palestine,
2669,2669,UgyF1-SXvuHTNlpyUD54AaABAg,TDXGEdqpro4,@alirayyan4226,UCEWv_pwYRnAS6Eq_a_drh3A,is bad free palastin,Pro-Palestine,
2670,2670,UgwHltsL5yfNUNrfGpJ4AaABAg,TDXGEdqpro4,@sakuraaaX,UCbqk0sYT7TwJeUFTNZp5SZA,"Why is this all happening. This isn what we fought for is it, all the people who died that not what they fought for we fought for our freedom and for peace. Not for more wars to break out. This is a cruel cruel world we live in. To the boys and girls who died fighting for our safety, I sorry.",Neutral,
2671,2671,UgwFIe8CxuFHHuKN1H54AaABAg,TDXGEdqpro4,@tamimhasan3084,UCsb1uZ8u0YK2CJlixSnuZfg,Why it is blocked? Why i can see the video? Where is our freedom.of speech they are not allowing us to show what's really happening.,Neutral,
2672,2672,UgyzUIIBiId1v3lD2LB4AaABAg.9w6875e_bNO9wcl-hMBY1Y,TDXGEdqpro4,@arnoldandujar4893,,Word,irrelevant,
2673,2673,UgzK38wgoHw9FOHe-sF4AaABAg,TDXGEdqpro4,@MelodyToonie,UCIOncuECjJMN5QOpg9JdCHQ,A Filipino here! I wish Palestine gets the support. Hopefully this war ended   ,Pro-Palestine,
2674,2674,Ugz17HcSjUVgwKOUbSh4AaABAg.9vjUdbVFl_g9wobfiC-CpS,TDXGEdqpro4,@olivasfamily2607,,I'm surprised you are surprised. Jerusalem and the surrounding areas are the most fought over land on the planet. This is nothing new. Choose to live in these lands and likely you will be fought and tortured. Just simply rule of the land.,Neutral,
2675,2675,UgxGOntWqCtqQD2cQNN4AaABAg,TDXGEdqpro4,@ftountalji6204,UCP3SDLNoek3aB5L3VcqVv1g,Why   is fucking killing,Pro-Palestine,
2676,2676,UgyFvKBZB6_w-YpLzcR4AaABAg,TDXGEdqpro4,@esrefcelikcelik8789,UC98QKD5JgszrnsSPiKFOGFQ,And the alien gods punish their preys.,irrelevant,
2677,2677,Ugz3NKkbuviTtXmg8hR4AaABAg,TDXGEdqpro4,@Buggles_Mapping,UCAmO6ChkVOktRBh9Cremftg,"And to think my country  is supporting this, free Palestine ",Pro-Palestine,
2678,2678,UgzVCBf7vti47jKE3up4AaABAg,fl-bS_v6dSg,@adilshaikh623,UCX1vEjmxV7HkZGQG2Bd43OA,Israeli say they beheaded babies yet to provide proof but there is proof of bombed  baby limbs flying all over,Pro-Palestine,
2679,2679,UgwhJeHfceCQsafQ0GZ4AaABAg.9wIN48WxzKy9wS4h0Ph_o_,fl-bS_v6dSg,@adz8709,,This message was recorded by the Israelis after she was freed! Try again..keep going. You might be able to make a lie that works!,Pro-Palestine,
2680,2680,Ugx9d8MtXiIIVFbWL6Z4AaABAg.9wISCRcjTWL9wRM0iMjHJv,fl-bS_v6dSg,@nisafable2992,,"Its not about muslims its the terrorists were fighting, its evil!! Wake up!!!",Neutral,
2681,2681,Ugzid32JzEHkYTgMV694AaABAg,fl-bS_v6dSg,@flopsweat,UCZ4TSf-NMksO_0DBXI_uECg,THEY STILL HAVE HER HUSBAND....OF COURSE SHES GONNA SAY THEY TREATED HER WELL,Neutral,
2682,2682,Ugybt5d3p1iahgBerup4AaABAg.9wT5lm-j3Ef9wW9rP2voay,fl-bS_v6dSg,@Crandy7444,,find the real video pal,irrelevant,
2683,2683,Ugy2r0oCRdGizUI3T1R4AaABAg,fl-bS_v6dSg,@user-fc1qp4wg2x,UC0Vr-XVxJPjoFhaJWdoVcbA,Hamas trying to act kind as they free an old lady this is just propaganda,Neutral,anti hamas
2684,2684,UgylO9B5gn21kEePRep4AaABAg,fl-bS_v6dSg,@amimiami82,UCWeQ_me-g0Gc1l6UnMPASaQ,"They gave her only because she had health issues and if she died in their hands, noone would believe that it wasnt them that killed her.",Neutral,
2685,2685,UgztjeHUlNMVlCd3WYh4AaABAg,fl-bS_v6dSg,@saranrajin,UCSXzd65-sV8crDbke14E1Ow,"YYY MUSLIMS OR MUSLIMS NOT TALK ABOUT HAMAS  DID,,Some Lies Are Beautiful.
Some Truths Are Painful IS IT??",Neutral,anti hamas
2686,2686,Ugx9d8MtXiIIVFbWL6Z4AaABAg.9wISCRcjTWL9wTLS8FEWYA,fl-bS_v6dSg,@daisybelle1025,,Stop lying...,irrelevant,
2687,2687,UgzfXMo670_t6IKVktN4AaABAg,fl-bS_v6dSg,@deelatief,UCiEYtqhQZtSdhn4T0nymUSw,"Imagine being hostage for tens of years, like palestinians",Pro-Palestine,
2688,2688,UgzvIWAus74EgMWlSYN4AaABAg.9wIkyUvdZvs9wpaYMecNvq,fl-bS_v6dSg,@Ifyoureadthisyourecool,,"Its for propaganda purposes. Also saying she got treated well doesn mean anything bc her husband is still hostile by Hamas. If you was this lady and didn got treated well but your husband is still hostile, would you say she got treated bad? Ofc not!",Neutral,anti hamas
2689,2689,UgxihCGA9Dh-GXs5ODF4AaABAg,fl-bS_v6dSg,@Don31194,UCeCUmNSdwU_ky1TWVbGk1RQ,Wow fake translation plz google it if any doubts! Anyways what to expect from the lairs!,irrelevant,
2690,2690,Ugybt5d3p1iahgBerup4AaABAg.9wT5lm-j3Ef9wmerB4GvAD,fl-bS_v6dSg,@ultramarinewithabeard5129,,"Mshayankhan8282no the translation is right hut she is still a hostage, her husband is held hostage, she was also likely told to shake the man's hand aswell, it's physiological warfare.",irrelevant,
2691,2691,UgxDsoROb_-IFaluCMp4AaABAg.9wYzS2JtH3S9wat3xzPie3,fl-bS_v6dSg,@wasimakram3771,,maryanncardenas5420 Israelis are captured their land and oppressed them for many long years Israelis are refugees they flee from Europe and other countries came to palastine,Pro-Palestine,
2692,2692,UgzINQKaBB9yDGArXSB4AaABAg,fl-bS_v6dSg,@ergotherapeute1,UC8RO7dEmAHQIskJ0T2WIgow,you cut the part when she mention the fact that they was very friendly with her with a big title lieshe was terrified by them,irrelevant,
2693,2693,Ugy0QHZxCSslGpaQvNt4AaABAg,fl-bS_v6dSg,@jagsjax88,UC5v6R5l000XlxTImwlQknMQ,This is false fake news they said hamas didn't feed them and killed a lot of the hostages hamas is a terrorist group that must be stopped and palastians should not support them both sides have done wrong but Americans will not support terrorists because of 911,Neutral,anti hamas
2694,2694,Ugx9d8MtXiIIVFbWL6Z4AaABAg.9wISCRcjTWL9wZfGBKp2y_,fl-bS_v6dSg,@howdareu964,,how many Muslims killed Muslims in history ?,irrelevant,
2695,2695,Ugym73TzgQpZAu4dpuV4AaABAg.9wRlEWHhWRm9w_HKDyk0AA,fl-bS_v6dSg,@sadeekmk1126,,"That's one of the Zionist propaganda, they thought now we are leaving in the 60s they can twist lies B B d fabricate lies they wy they do before",irrelevant,
2696,2696,UgxL3TlkFQtgvNtu3Uh4AaABAg,fl-bS_v6dSg,@maryanncardenas5420,UCTYMwyEZ4OD4VhCLAF-WEIQ,"Dont be deceived by thier kindness
.... wolves can dressed like sheep...thier plan is to gained sympathy and let the people of the world do thier job while eating on thier bench and counting casualties.",irrelevant,
2697,2697,UgwpQarWcEDjTOGMPWt4AaABAg,fl-bS_v6dSg,@sairaabibia1643,UCfgBMdd7ekAIRNeXcYARLfw,Oh how you must lie every time is disgusting,irrelevant,
2698,2698,Ugym73TzgQpZAu4dpuV4AaABAg.9wRlEWHhWRm9xnCpY4T3Xt,fl-bS_v6dSg,@ayabakr4792,,Dinaw77his not and she never did say he was  you are a lier,irrelevant,
2699,2699,Ugym73TzgQpZAu4dpuV4AaABAg.9wRlEWHhWRm9xnIvaAIfwv,fl-bS_v6dSg,@Dinaw77,,ayabakr4792 best watch full interview then.,irrelevant,
2700,2700,UgzaDC9AooayZaoeIuR4AaABAg.9vj27RrGspw9vjCAlh10_v,Xyxprh7ZTPU,@ThatPalestinianGuy23,,Only Palestine,Pro-Palestine,
2701,2701,Ugw2JiYW7lI_LIK-wWt4AaABAg.9vj55kdaP7x9vkh4tSECwi,Xyxprh7ZTPU,@____-.,,Sajit-Nairim with you! Canada took millions of Ukrainians why not Palestinians?,irrelevant,
2702,2702,UgxexAkTowXdTuxz5mp4AaABAg,Xyxprh7ZTPU,@Moni_tech,UCqqeCV9dBUtXv1wPjX3OpDw,Whose fault,Neutral,
2703,2703,UgyswqegN99vrcUXE694AaABAg,Xyxprh7ZTPU,@SahanAbid,UCMC_odN9JqUy2EsMHQdITEQ,now or later israel has to pay for this,Pro-Palestine,
2704,2704,UgzZoSOYsNK8z349cXd4AaABAg.9vj0qWBRTgQ9vpV4dg37LJ,Xyxprh7ZTPU,@wesleypepple7525,,It's Hamas not Palestine,Pro-Palestine,anti hamas
2705,2705,Ugw2JiYW7lI_LIK-wWt4AaABAg.9vj55kdaP7x9vkh9P71Sga,Xyxprh7ZTPU,@____-.,,user-uq2wg8wl8jnot true.,irrelevant,
2706,2706,Ugyu_rNO26cgxG-Kz-R4AaABAg,Xyxprh7ZTPU,@sicsempertyrannis8830,UCdxEO3IQ1kQspc7Y5pga6fQ,"Who attacked who first o wait it was Hamas the terrorist. They beheaded children in Israel, kidnapped raped and murdered there mothers.atacked a concert full teens killed hundreds.launched missiles into residential areas of Israel and when Israel strikes back they cry we don't deserve this. Israel is going to level gaza and if Lebanon or Iran attacks the u.s.a will without a doubt intervene.",Pro-Israel,
2707,2707,Ugy1vQWOVnnVJJNbJft4AaABAg,Xyxprh7ZTPU,@Masterchief23,UCtICF9qdCeGSmewjXZff6PQ,"This is what going to happen to MALAYSIA if you don piss SINGAPORE OFF. 
Our armed forces are ready since 1965 yal
We have thousand and thousand of smart ready to be use so be careful",irrelevant,
2708,2708,Ugzez6Qh1eQmrK3fnSZ4AaABAg,Xyxprh7ZTPU,@whoever717,UCDdqPy6BVkGhC5G7mkaF9KQ,Support Israel if youe willing to also support Nazism and Apartheid,Pro-Palestine,
2709,2709,UgyKn65jny8QcxPSITx4AaABAg,Xyxprh7ZTPU,@Zedotto187,UCgQNDD94ZOh_UW2H37lHBlg,"Crimes against humanity, when this happens everyone is silent",Neutral,
2710,2710,UgzbhYmIXr224svS9Up4AaABAg,Xyxprh7ZTPU,@TaaminYisrael,UCb9dueJKkk_lbXHmG45crdQ,What happened to the celebrating guys? Did you f around and then find out?,irrelevant,
2711,2711,UgwY4DLSzFUVzx6BNTB4AaABAg.9vptJsMVAK99whPIMcIU3n,Xyxprh7ZTPU,@johnkoundouzis8677,,Why write something that makes you look so dumb? Free Palestine? Yeah from the Arabs who stole it. Palestine was always Jewish land. Read a book. Google it. The so called 'Palestinians' appeared in the late 19th Century under the Ottomans. They are Jordanian if anything. They have no historical claim to the area called Palestine.,Pro-Israel,
2712,2712,UgzQWJEfeIN1b8tccyd4AaABAg.9vlQX12tRvw9x_rN-z-gWH,Xyxprh7ZTPU,@HHasan-of2vi,,Some people on earth not true to themselves.,irrelevant,
2713,2713,UgyXEyKlcfaKCjTDXuR4AaABAg.9vjEubtBpEa9whQhR-tp_y,Xyxprh7ZTPU,@johnkoundouzis8677,,huzaifasakaria2284 That's not correct and typical hysteria from an Arab. Look up your history outside of your Koran and anti semetic propaganda. The Jews have lived in this area (Palestine) for over 2 thousand years and were banished many times from this land. The 'Palestinians' only appeared in the late 19th century. They have no historical claim to the area.,Pro-Israel,
2714,2714,UgxekZRBS7DwwZ-IvJt4AaABAg.9vj5qqOfgx69whPxjXFwQo,Xyxprh7ZTPU,@johnkoundouzis8677,,hazelmint6671 Yes. Free it from the Arabs who stole it.,irrelevant,
2715,2715,UgyY99EpSsuSpeinemB4AaABAg.9w0oH6vdZ089w3XE5oXDG2,m6S658yww1E,@Center_Zero,,"lovercamalionit's not fake.. if it's fake, prove so.. if it's not fake, prove so..",irrelevant,
